GeneID	GSM6423489	GSM6423490	GSM6423495	GSM6423496	GSM6423497	GSM6423498	GSM6423499	GSM6423500
5511	1280	1588	206	419	801	809	726	778
677774	0	5	0	1	0	0	0	1
9473	135	534	131	114	38	45	60	32
6118	2700	3409	1227	858	1731	1618	1596	2085
27293	201	325	156	148	128	128	172	200
55113	153	184	183	104	193	213	203	270
2140	1269	1392	42	275	533	545	577	366
5724	446	797	3	11	27	14	18	30
22826	4287	4796	1611	1202	2413	2462	2586	2646
93974	3268	4052	2166	1467	1474	1493	1708	1952
83667	584	562	1302	800	120	134	192	218
54797	401	437	189	128	152	188	196	238
65979	2416	3400	455	1094	1029	1020	951	768
1104	5001	4635	2188	1510	2919	2821	3051	4025
8420	1485	1126	1717	1181	997	1066	1175	1506
6080	33	28	25	28	13	28	38	31
26768	29	15	18	24	11	14	18	19
54952	364	450	241	139	178	216	243	228
85028	360	439	174	131	178	181	172	193
692212	11	11	2	3	8	7	9	12
677838	87	107	33	22	51	48	54	60
677825	14	14	6	7	5	6	4	5
692073	22	22	8	6	8	14	9	10
115273	33	109	25	11	39	54	63	65
6883	913	1219	485	420	616	619	678	718
105378616	17	11	18	14	6	7	9	11
26824	0	0	0	1	0	0	0	1
10691	743	735	307	360	299	324	262	291
51441	2158	2366	271	746	951	917	858	679
4985	0	7	9	2	1	6	5	5
2035	1523	2234	107	586	1164	1239	1211	663
399474	179	312	13	30	147	152	150	135
6429	5456	7011	573	536	2211	2029	2132	2068
51102	405	552	306	206	183	222	252	218
10076	2541	4566	274	207	987	1257	1313	860
101928460	0	0	0	0	0	0	1	0
107984933	0	0	0	0	0	0	0	0
107984934	1	1	0	0	0	0	1	1
101929406	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0
4146	12	17	27	31	6	5	8	8
100129196	15	27	41	39	13	10	8	13
7805	83	125	1	4	0	2	1	0
100616164	0	0	0	0	0	0	0	0
105378620	3	1	0	0	0	1	0	0
105378621	0	0	0	0	0	0	0	0
105378622	0	0	2	1	0	0	0	0
400748	0	0	0	0	0	0	0	0
9672	633	1217	738	573	541	662	898	758
9698	6053	8307	300	1508	1784	1960	1829	868
692234	12	12	0	3	5	1	3	1
692235	10	6	0	1	2	3	3	0
692200	0	0	0	0	0	0	0	0
107984935	5	3	8	4	1	2	2	0
79570	3	14	106	98	2	2	8	3
9410	1907	2077	564	408	893	817	826	981
51538	1340	1688	675	404	762	782	913	1096
2170	54	94	6	21	19	18	19	21
105378623	0	0	0	0	0	0	0	0
107985470	4	1	1	0	0	1	0	0
347735	5111	6649	712	422	741	799	984	900
105378625	0	2	0	0	0	0	0	1
105379772	1	3	0	0	0	0	0	0
149086	1	1	0	0	0	0	0	0
284551	0	1	0	0	0	0	0	0
105378626	165	187	98	90	18	28	24	20
64129	5755	6926	3287	2190	701	738	720	680
3061	228	209	111	75	103	97	102	135
553115	1522	1650	842	518	695	696	780	930
107985471	26	37	15	11	12	11	10	16
105378628	5	6	0	0	0	0	0	0
1307	2852	3751	67	58	44	76	49	64
101929444	29	26	3	1	1	2	2	3
576	347	688	473	339	261	436	435	274
100423028	2	1	0	1	0	0	0	1
90853	374	643	205	132	68	114	107	98
8073	7522	7238	1708	3822	6173	6693	6000	3716
10657	10446	9924	1624	2580	3137	3226	3120	2438
55116	696	657	487	317	376	347	338	436
100847018	0	1	0	0	0	0	0	0
23633	6013	6915	1144	1893	2352	2557	2884	2594
200081	5800	6290	2980	2111	2133	2151	2363	2927
79140	89	122	33	26	50	48	59	53
56063	207	305	100	96	82	107	101	92
55721	246	376	80	66	113	108	136	124
149069	38	44	19	16	12	10	20	11
8668	7791	7932	3870	2642	4568	4700	5164	6060
339483	91	150	44	43	61	94	91	60
84734	47	100	26	26	23	32	29	32
3932	202	253	3	1	41	74	79	34
3065	6768	8127	972	677	3519	3967	4116	3726
65108	2664	4823	178	129	2654	2875	3480	3055
105378629	1	8	2	1	3	1	4	7
81629	63	112	44	62	42	41	67	51
100128071	2	6	5	11	8	3	5	3
55108	2070	3230	685	531	821	872	1064	1282
728116	187	256	9	19	34	46	34	28
653121	430	536	13	191	65	114	93	24
102723870	22	25	21	19	14	14	20	19
339487	774	799	309	383	292	242	244	300
5928	3200	4196	498	1266	1605	1570	1463	940
81493	865	1066	139	339	464	475	433	246
57648	4216	5395	946	816	1494	1764	2278	2240
8565	4744	3981	8611	5996	2384	2534	2436	2291
64766	1120	1390	84	469	290	328	347	154
252995	29	40	0	5	8	1	8	7
105378631	3	8	0	1	2	0	3	0
3208	12	33	45	22	7	10	9	11
113452	1027	1822	510	342	309	340	514	433
105378632	0	1	2	0	1	0	1	1
127544	1660	2445	760	482	565	560	605	732
204	8530	8190	3428	3137	3009	3170	3487	3504
105378635	1	3	0	0	0	0	0	0
113451	82	102	81	61	40	32	65	43
112268224	6	7	0	0	3	0	0	1
55223	361	533	230	175	157	124	173	193
149076	777	1146	276	276	324	378	343	214
127550	0	0	0	2	0	2	0	1
1912	1306	1562	2807	1833	3168	3757	3895	3058
100500853	67	97	171	103	169	205	220	190
101929464	6	19	3	7	6	9	8	7
7579	442	476	84	215	53	65	53	71
114784	18	18	1	1	4	2	1	2
105378638	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0
84970	1	5	0	0	0	0	0	0
105378639	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0
105378642	0	1	1	0	0	1	0	0
2709	629	563	7	9	3	10	8	6
127534	276	442	6	2	1	2	4	0
2707	1695	1579	155	79	371	402	523	608
2701	1	2	0	0	1	2	1	1
113444	1874	1693	582	369	797	768	848	983
58512	1	4	42	28	1	0	3	2
653160	22	38	5	29	8	8	9	5
100506144	198	329	216	192	56	69	115	88
9204	1079	1101	6	77	134	140	84	24
79830	1895	1943	25	85	143	138	94	46
105378644	1	4	0	0	0	0	0	0
6421	18354	13458	2994	3634	7445	7037	4908	6269
9202	3353	3359	17	231	609	562	299	70
100861513	51	38	0	2	8	6	4	2
79932	1406	2313	749	728	742	929	998	795
23154	1222	1181	859	580	647	609	567	964
339488	49	64	110	80	41	43	76	42
105378645	1	3	8	8	6	3	8	9
5690	6700	6493	2798	1821	3010	2848	2930	3873
105378646	0	0	0	0	0	0	0	0
127703	744	696	308	198	313	328	331	424
63967	6383	6390	74	496	899	811	521	262
192670	541	927	71	314	208	340	312	131
26523	3088	3016	411	806	1345	1570	1403	1063
192669	1580	1685	63	246	405	429	309	153
105378647	0	2	0	0	0	0	0	0
27285	4	11	2	1	0	2	1	1
54936	795	953	378	269	539	519	561	757
1296	43	84	57	25	11	14	13	7
27095	1145	1193	487	321	650	652	719	894
55700	9033	9009	3643	2291	1956	2063	2400	2604
9967	15386	14387	1886	2446	4309	4138	3669	3232
79729	814	1437	400	327	223	234	331	320
55194	222	344	189	148	167	213	216	241
83931	954	1013	948	659	392	359	453	577
84967	788	627	628	359	507	539	522	864
127700	152	266	29	20	42	42	51	40
109616970	1	2	0	0	2	0	0	1
107984940	0	0	1	0	0	0	0	0
64960	2394	2417	733	443	675	725	764	819
1441	47	48	1	0	2	1	2	2
107984941	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0
2899	0	0	1	1	0	0	0	0
100422898	0	0	0	0	0	0	0	0
107984942	1	0	0	1	0	0	0	0
728431	106	147	55	30	50	44	51	37
80149	2834	3616	368	230	1271	1537	1582	1346
102465438	6	30	6	2	5	7	7	9
64769	1628	2006	323	440	757	810	745	706
100847010	5	7	0	3	2	3	2	2
105378649	33	37	8	5	19	16	22	18
79753	752	791	202	165	393	434	445	542
7802	5	4	2	0	5	2	1	0
29889	4263	4182	125	570	707	755	550	290
284654	0	0	12	12	0	0	0	1
54955	1544	1453	966	883	528	485	450	589
55143	3092	3075	707	505	867	782	878	1078
284656	18	42	248	185	34	36	41	37
105378650	0	0	0	0	0	0	0	0
149175	1519	1945	229	180	682	651	631	860
79693	626	670	450	376	354	326	346	454
127687	627	650	350	234	226	239	215	338
4520	1720	1858	100	373	507	462	513	359
3633	644	791	393	416	196	209	200	234
105378651	2	6	15	14	0	1	1	0
10946	8684	8570	1494	2062	3108	2957	2768	2942
2275	331	474	182	126	94	128	148	130
51118	1549	1618	201	377	449	457	436	397
5453	5	3	3	0	0	0	0	3
107985103	0	2	0	0	0	0	0	0
105378653	1	7	2	1	0	0	0	0
100500801	0	1	0	0	0	0	0	0
105378655	0	0	0	0	1	0	0	0
105378654	1	3	0	0	0	0	0	0
339442	0	1	0	0	0	0	0	0
105378657	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0
64121	1149	1482	134	222	391	419	456	327
100527950	643	689	22	56	167	179	160	125
26292	625	664	20	45	164	172	153	122
105378663	3	4	0	1	0	2	1	1
81025	11	21	2	6	2	2	4	4
54933	202	334	27	44	43	59	79	78
105378662	66	104	11	9	12	14	19	17
79647	3943	4197	880	995	1623	1714	1722	1615
4725	4339	4600	834	486	1619	1664	1808	1930
23499	11960	13879	237	4130	4074	5309	4235	1074
643314	1296	1271	56	611	752	945	757	275
105378950	1	1	0	2	1	1	1	0
353500	22	23	82	78	45	47	52	48
192217	69	73	95	64	4	6	9	6
728448	13	5	52	70	12	10	11	16
8761	7912	6108	1733	1637	2369	2233	2128	2531
101929516	957	810	215	206	278	275	271	311
677834	28	16	4	0	15	15	12	14
26508	2	1	175	186	1	4	0	4
84618	0	0	0	0	1	0	0	1
51440	145	213	192	178	6	3	7	2
10450	1421	1427	865	642	681	640	706	818
656	102	108	163	161	120	166	173	134
64064	43	57	56	41	17	23	36	12
105378666	1	0	1	0	1	0	0	0
101929536	7	8	6	1	1	5	3	6
105378951	6	7	0	0	2	0	4	1
107985740	2	13	0	0	0	0	0	0
105378665	1	3	0	0	0	0	0	0
105378667	0	0	0	0	0	0	0	0
54802	1791	1571	220	402	378	398	420	285
4610	136	193	108	76	47	51	94	64
105378668	13	10	9	7	5	4	8	6
84879	515	582	202	166	179	139	131	242
105378669	7	8	6	1	1	0	1	1
10487	12915	13446	2624	3231	3862	4342	4927	4225
5538	8097	8889	2002	2573	2603	2687	2796	2940
105378671	1	1	0	0	0	0	1	0
6018	1922	1843	10	44	192	160	68	35
127391	3	0	0	0	0	0	0	0
10269	4317	3230	115	587	792	864	527	276
1298	22	83	16	12	62	65	73	58
107984945	1	1	0	0	0	0	0	0
64744	1161	1172	499	360	2300	2173	2917	3014
65243	240	178	31	205	89	80	42	27
339559	73	136	14	37	0	1	1	0
105378672	23	27	9	11	0	0	0	2
64789	405	435	158	121	37	21	15	31
127396	157	139	4	3	14	9	13	3
105378673	0	0	0	1	1	1	1	0
9783	135	145	355	316	88	131	214	146
105378675	3	9	6	7	5	8	11	9
105378674	0	0	0	0	0	0	2	0
100130557	127	126	32	32	30	56	37	31
4802	1477	1455	792	675	671	615	612	801
407034	0	0	0	0	0	0	0	0
407031	0	0	0	1	0	0	1	0
9132	11	15	33	36	46	55	47	24
105378676	0	0	0	0	0	0	0	0
163732	321	239	18	12	22	23	10	11
1503	4791	4574	4451	3077	1819	1881	1901	2036
100507178	162	184	177	301	55	74	80	56
200172	170	148	264	281	39	34	47	32
22955	734	738	435	510	386	439	473	395
100132074	81	67	17	13	8	18	9	8
101929901	4	1	1	4	1	1	1	0
105378678	1	0	0	1	3	3	6	5
1907	8	32	29	21	0	0	0	3
59269	544	511	151	140	429	430	422	336
2981	0	0	0	0	0	0	0	0
2980	0	0	0	0	0	0	0	0
22887	4484	4235	141	827	1259	1394	1434	707
284716	12	11	71	235	657	723	1005	664
84217	2	8	2	4	1	1	2	1
728621	322	338	62	59	70	73	76	60
79717	1610	1861	418	337	343	429	422	384
10465	1997	1660	398	312	662	647	567	730
4904	82662	64904	10121	6922	29811	30685	34727	35797
149461	0	3	2	1	3	0	0	6
64175	1290	1363	1442	877	1058	1092	1142	1576
79078	292	298	106	97	146	147	157	163
105378683	10	7	1	2	5	5	12	4
100129924	19	19	2	9	8	14	20	6
107984946	4	3	0	4	3	7	3	1
374969	273	227	65	43	78	105	112	94
114625	315	375	101	108	171	152	149	155
51058	482	518	88	102	91	98	94	114
339539	10	6	3	4	0	2	1	0
6513	4325	4831	4350	3494	1101	1201	1576	2680
440584	9	9	16	13	2	3	11	4
440585	20	57	5	2	3	7	9	4
10969	11135	7026	4801	3258	2524	2299	2104	2932
102465439	6	4	2	2	3	1	3	2
149465	209	235	8	21	13	7	7	11
105378685	24	21	2	0	1	1	0	2
128218	109	161	1	1	0	1	0	1
149466	107	133	0	1	0	0	1	2
7075	6	4	0	0	12	8	8	2
4352	38	51	9	10	8	9	4	8
105378687	66	92	20	14	4	11	13	9
991	9287	6094	2632	1715	2085	1925	2001	2545
64834	1831	1924	1347	860	858	908	1136	1311
102466723	4	4	3	2	2	0	2	2
112268225	69	62	6	26	11	13	7	6
112950	994	970	1022	693	361	371	430	521
107984947	116	101	103	74	49	47	52	64
23334	2345	2591	1122	1046	865	896	1093	1096
100873952	73	77	27	25	25	32	33	30
102465440	0	0	0	0	0	0	0	0
81888	347	342	237	188	150	149	147	153
5792	21796	19262	13070	10236	3669	4044	4916	4972
9682	2832	2479	1053	1017	968	927	994	1199
100132774	407	357	142	143	128	125	121	154
6487	159	149	94	86	106	151	134	113
101929592	3	2	0	1	0	2	0	0
102464830	0	2	0	0	0	0	0	0
9048	787	461	13	9	42	66	58	73
105378688	53	45	6	5	10	13	12	16
101929609	146	126	42	38	78	82	79	112
9670	1161	1219	341	252	795	802	769	1088
1802	1564	1169	598	393	695	649	575	898
533	1460	1331	678	389	834	837	893	1330
8704	1896	1706	1073	759	1295	1360	1501	1536
149473	287	350	81	42	80	108	123	78
6536	480	522	1620	1157	334	387	472	560
107984948	5	9	100	71	11	25	34	13
128209	9	10	17	21	4	2	0	6
105378952	0	1	2	0	0	0	0	0
55929	1176	981	322	200	323	341	390	434
79033	1040	1189	462	317	538	576	675	639
100874278	33	39	2	10	9	14	21	9
106635545	0	2	1	1	0	0	0	0
55182	1878	1946	860	590	573	570	586	584
107984951	3	0	0	0	0	0	0	0
100847089	1	0	0	0	0	0	0	0
107984950	866	899	395	265	269	259	281	327
79639	76	131	51	30	53	50	75	71
109623472	2	0	0	0	0	1	1	0
339541	7	13	9	16	17	29	32	16
105378690	6	10	2	3	7	5	9	6
26828	1	3	0	0	0	0	0	0
26830	1	0	0	0	0	1	2	0
11004	5626	5884	1052	904	1587	1493	1624	1843
109623476	3	2	1	1	1	1	5	3
6202	10051	8910	4203	3000	3844	4591	5203	4940
26811	56	33	16	14	13	19	12	20
94161	11	4	10	1	10	7	11	10
94162	7	7	3	1	2	3	5	4
94163	11	11	3	3	5	7	8	5
266675	3	1	4	3	1	1	1	2
1263	500	687	194	140	116	121	145	170
343521	26	64	20	15	3	6	3	5
149478	25	60	7	5	6	4	2	5
107984952	8	5	2	0	0	0	0	2
8643	19	24	17	12	6	9	10	16
8891	1469	1242	343	294	440	453	489	518
79654	1808	2133	561	384	1395	1517	1747	1988
7389	1412	1510	906	596	1128	1234	1284	1478
57643	50	115	58	62	70	57	66	80
105378691	11	8	10	9	4	3	3	5
400752	11	8	10	9	4	3	3	5
84842	28	24	11	8	1	2	3	2
4595	754	918	402	312	186	199	220	211
114034	706	504	454	305	278	243	188	313
10420	187	338	65	71	113	117	130	162
126661	119	80	76	58	70	95	70	88
25974	4051	3536	917	584	1599	1735	2118	2458
5052	11984	11178	2657	1610	5141	5543	6702	8229
10327	1432	1654	930	584	415	486	669	631
4678	13746	13805	1367	1811	2439	2415	2291	2303
149483	37	54	14	9	12	16	30	22
60313	3825	4297	347	946	1096	1182	1202	882
728963	9	8	0	0	1	0	1	1
51249	2079	1960	113	455	449	530	539	287
3652	727	1049	58	111	256	307	311	174
105378693	0	0	0	0	0	0	0	0
23139	3376	4057	1375	1075	1753	2089	2547	2551
105378694	4	10	0	0	0	0	1	0
110117499	376	359	34	48	176	147	158	193
8503	429	416	35	53	201	173	185	234
101929626	3	0	2	5	0	1	0	0
10103	551	703	10	10	128	207	286	193
110117498	0	0	0	0	0	0	1	0
55624	2146	2362	1728	1065	2151	2410	2708	2835
541468	6	15	1	0	1	3	5	2
8438	931	1223	140	110	592	576	601	690
10489	2119	2393	520	432	877	925	1019	1247
7388	4585	4138	2266	1331	2458	2587	2740	3107
387338	1456	1528	322	354	343	331	357	404
2166	91	115	113	75	14	25	20	24
729041	1	1	21	21	1	2	6	3
101929651	0	0	5	8	0	0	0	1
127343	60	79	23	10	7	3	3	4
105378696	0	0	0	0	0	0	0	0
100507423	159	157	20	26	52	49	46	63
148930	0	0	0	0	0	0	0	0
8569	1551	1682	276	344	546	535	626	708
148932	740	787	224	137	232	301	335	458
105378697	1	0	0	0	1	0	0	0
64756	1365	1420	244	266	635	588	571	516
374973	0	6	3	3	0	0	1	0
100130197	103	116	0	11	30	37	38	12
9813	4000	4679	82	540	1416	1581	1536	584
105378698	36	40	2	6	5	8	3	1
105378699	0	2	0	0	0	0	0	0
1580	0	16	0	0	0	0	0	0
163720	0	0	0	0	0	0	0	0
1579	0	0	0	1	0	1	0	0
260293	9	4	0	0	3	1	2	1
199974	2	8	1	2	0	0	2	1
284541	3	2	1	0	1	1	0	0
105378701	26	48	4	11	2	1	3	0
100874253	2	1	4	0	3	2	1	1
10158	24	250	1	5	1	0	0	0
6886	4	3	3	2	0	0	1	0
6491	3425	3552	19	393	431	453	342	67
51727	6418	6326	176	526	1188	1064	579	450
102724077	7	14	3	1	4	3	3	1
2301	1	0	1	0	1	1	0	1
84793	307	352	26	24	47	76	88	78
2306	34	59	28	17	20	23	12	22
107984953	0	0	0	0	0	0	0	0
388630	35	46	23	19	26	25	28	23
105379778	0	1	0	0	0	0	0	0
391037	0	0	0	0	0	0	0	0
200010	0	1	0	0	0	0	0	0
54558	16	17	11	32	28	43	31	17
84871	0	0	0	1	6	8	2	1
79656	0	0	0	0	12	11	21	7
105378706	0	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	0	0
107984954	0	0	0	0	0	1	0	0
105378708	0	0	0	0	0	0	0	3
1996	0	0	0	0	2	3	0	0
105378709	0	0	0	0	2	0	0	0
107984955	0	0	0	0	1	0	0	0
105378711	0	0	0	0	0	0	0	0
105378710	0	0	0	0	0	0	0	0
105378712	0	0	1	0	0	0	0	0
63950	1	0	51	45	1	0	0	0
105378714	0	0	1	0	0	0	0	0
11124	1819	1865	395	601	220	226	233	177
105378715	26	30	0	2	0	2	1	0
112268262	4	3	0	2	0	3	2	2
1031	393	492	252	172	733	621	552	870
100616189	0	0	0	0	0	0	0	1
102466656	0	0	0	0	0	1	1	0
284546	0	0	0	0	0	0	0	0
105378716	0	0	1	0	0	0	0	2
26994	1960	2345	344	736	1021	1020	867	667
22996	71	131	129	124	39	77	93	51
105378717	0	3	0	0	0	1	0	0
102724097	1	2	2	1	1	0	0	1
2060	3521	3430	30	261	526	538	334	82
105378720	14	13	3	4	8	9	8	5
441884	0	24	1	2	3	6	3	6
105378719	0	0	0	0	0	0	0	0
114883	4004	4518	53	514	337	486	246	54
4898	7961	7620	431	2082	2717	3018	2606	1374
105378721	192	199	8	32	52	66	48	25
100313892	26	24	1	12	9	13	10	9
5865	1188	1296	280	1723	106	94	110	58
51060	4174	4389	1610	1244	1152	1120	1109	1200
112970	165	157	50	45	62	54	62	91
104355143	4	8	1	5	1	5	1	0
91408	2063	2135	227	758	428	418	339	202
107984956	0	1	0	0	0	0	0	0
9372	1324	1654	62	385	364	455	402	159
200014	1709	1562	725	532	577	662	738	753
4998	1753	1510	198	201	374	386	376	456
84950	3009	2684	145	310	980	1016	928	827
23318	2649	2522	22	281	405	365	245	69
105378723	2	2	3	2	0	0	0	0
2882	15	22	0	0	0	0	0	1
348378	1	1	0	0	0	0	0	0
65260	2428	1650	404	631	742	712	550	700
79699	1386	2081	24	261	431	476	340	71
440590	28	66	126	310	7	8	15	7
55268	401	808	149	310	515	617	734	514
6342	1885	2312	88	214	563	577	362	228
127435	0	1	0	0	0	0	1	0
6512	0	0	2	0	0	2	1	1
105378724	0	0	0	0	0	0	0	0
1376	1169	1443	368	253	358	400	457	381
54987	852	883	418	310	380	331	379	399
4116	2910	2327	632	503	598	546	477	680
100507564	27	25	4	13	10	5	8	4
7804	2696	2737	793	1053	885	967	1133	1061
105378728	84	87	28	33	35	32	30	30
105378726	276	208	201	193	72	64	61	117
105378732	1	6	1	4	2	1	1	1
105378731	6	13	0	11	2	4	2	1
105378730	11	9	0	6	3	5	1	4
107984957	0	0	0	0	1	0	0	0
163742	0	0	0	0	0	0	0	0
105378733	0	0	0	0	0	0	0	0
63948	0	0	0	0	0	0	0	0
148979	4	3	2	5	127	158	152	131
55706	4914	4188	115	554	1497	1605	1171	598
54432	614	884	254	203	263	238	279	311
1733	2	3	0	3	2	2	6	3
51668	857	1007	225	234	285	270	211	265
115353	1142	1196	696	587	313	353	419	418
388633	1	1	0	0	0	0	0	0
9528	1871	2805	322	534	814	944	954	811
127428	947	1063	89	226	333	372	363	257
100616315	0	0	0	0	0	0	0	0
200008	0	0	1	1	1	0	1	0
606495	641	611	97	94	201	235	189	172
51253	5268	4699	1561	963	2148	2133	2281	2583
23648	988	1457	274	190	677	640	697	705
619518	9	22	0	2	7	5	2	4
105378735	1	1	1	1	0	0	0	0
105378734	1	2	1	1	0	0	0	0
26027	237	379	49	31	1	1	4	0
338094	46	63	9	8	0	0	1	0
100527960	1007	871	397	302	398	387	425	602
374977	0	0	1	0	0	0	1	0
7268	1026	884	410	309	410	397	437	624
25973	278	317	83	76	117	140	137	149
55001	299	426	25	19	215	257	347	304
163747	5	10	3	1	0	1	2	2
1718	6701	9113	895	652	2839	3113	3771	4742
107984958	9	27	5	7	6	5	16	12
107985760	0	0	0	0	0	0	0	0
105378736	2	0	0	0	0	0	0	0
199964	10	12	26	17	7	14	10	6
7809	0	0	0	0	0	1	1	1
255738	1546	2001	2	6	20	26	26	19
23358	6493	5793	23	623	889	1048	522	117
100507634	36	59	23	36	19	14	24	23
109729135	1	0	0	0	0	0	0	0
100616272	0	0	0	0	0	0	0	0
105378740	0	0	0	0	0	0	0	0
105378739	0	0	0	0	0	0	0	0
105378738	0	0	0	0	0	0	0	0
105378737	0	0	0	0	0	0	0	0
105378741	5	6	0	0	0	0	0	0
105378744	0	3	0	0	1	2	1	1
8613	349	532	112	214	842	854	759	421
101929935	0	0	0	0	0	0	0	0
5563	88	137	4	58	57	75	45	13
199920	0	0	0	0	1	0	2	0
731	0	0	1	0	0	1	0	0
732	0	0	1	0	0	0	1	1
105378745	0	0	0	0	0	0	0	0
112267900	0	0	0	0	0	0	0	0
1600	0	0	0	0	0	0	0	0
105378748	0	0	0	0	0	0	0	0
105378747	0	0	0	0	0	0	0	0
101926890	0	1	0	0	0	0	0	0
105378746	0	0	0	0	0	0	0	0
107984960	5	8	0	0	0	0	0	0
115209	1135	1199	21	116	110	126	95	37
4070	11039	26132	5	8	110	83	59	141
114803	2002	1813	15	70	112	103	44	21
112268263	22	29	0	0	11	14	7	2
105378751	27	25	1	2	27	20	14	5
3725	5291	4723	2298	1742	1272	1031	849	2187
100131060	1	11	0	3	1	1	1	2
101926907	17	42	19	19	10	13	13	6
107984961	0	0	0	0	0	0	0	0
105378753	1	0	3	3	0	4	3	2
101926925	2	6	0	2	0	2	0	0
729467	0	3	1	2	3	0	0	1
105378756	6	21	6	13	6	4	6	0
55277	93	99	89	61	77	92	95	83
100616409	0	0	0	0	0	0	0	0
101926944	1	0	0	0	0	1	0	0
105378758	0	1	0	0	0	0	0	0
51361	215	403	9	16	36	18	13	11
1573	104	136	46	57	10	3	4	6
127795	0	0	0	0	1	0	0	0
105378760	0	0	0	0	0	0	0	0
107984963	0	0	0	0	0	0	0	0
105378761	0	0	0	0	0	0	0	0
107984962	0	0	0	0	0	0	0	0
107985379	0	0	0	0	0	0	0	0
105378763	130	141	0	0	17	18	13	11
101926964	0	0	0	0	0	0	0	0
105378764	0	0	0	0	0	0	0	0
100996570	0	0	0	0	0	0	0	0
4774	776	880	22	144	163	173	157	39
645030	2	4	0	0	0	0	0	0
105378766	0	0	0	0	0	0	0	0
107984964	0	0	0	0	0	0	0	0
414927	0	1	0	0	0	1	0	0
83941	377	563	114	140	163	231	198	180
10207	2994	3601	40	353	243	303	269	60
113219465	0	0	0	0	0	0	0	0
107984965	1	6	0	0	0	0	0	0
100422902	0	0	0	0	0	0	0	0
100422946	0	0	0	0	0	0	0	0
54596	0	1	0	1	0	0	0	0
163782	22	2	0	0	1	0	0	0
105378768	0	0	0	0	0	0	0	0
7398	4645	4098	122	254	413	319	181	105
85440	2270	2611	21	165	292	277	148	38
27329	5	6	1	0	1	0	0	0
84938	543	508	8	41	68	76	45	24
105378769	0	0	0	0	0	0	0	0
199899	2	1	1	1	2	0	0	2
105378770	0	0	0	0	0	0	0	0
100996301	22	16	75	62	9	20	11	10
27022	8	8	34	26	2	8	4	1
102464823	0	0	0	0	0	0	0	0
29929	497	450	11	36	54	61	36	20
23421	926	953	31	48	92	71	62	46
102724319	0	2	0	0	0	0	0	0
84455	390	463	2	14	27	18	4	7
79469	15	28	0	0	1	3	1	0
5236	977	1598	824	689	2489	2798	3500	3593
105378771	3	0	1	1	1	2	0	0
4919	152	105	23	143	341	298	211	49
105378772	0	0	0	0	0	0	0	0
101927034	1	0	0	0	1	0	0	0
105378773	0	0	0	1	1	0	0	0
148581	0	0	0	0	0	0	0	0
105378774	0	0	0	0	0	0	0	0
107984966	6	2	0	5	1	3	1	1
57685	1184	1465	40	427	374	329	321	131
100616338	0	0	0	0	0	0	0	0
55225	1199	1686	37	281	350	389	298	120
3716	6186	9199	342	2444	1269	1541	1380	546
101927084	1	6	0	0	1	0	1	1
100500854	3	3	0	1	1	0	0	0
406893	3	0	0	0	0	0	0	0
205	2437	2935	226	571	1111	1282	1376	925
9829	527	1065	13	110	6	6	6	2
102724416	8	8	0	2	0	0	0	0
112268227	6	7	0	1	0	0	0	0
3953	137	196	5	14	8	15	12	9
54741	1597	2309	102	456	293	328	322	127
5142	30	83	4	53	27	58	36	4
101927139	0	0	0	0	0	0	0	0
105378776	0	1	0	0	0	0	0	0
84251	5	3	1	0	0	0	0	0
100422871	0	0	0	1	0	0	0	0
200132	0	0	0	0	0	0	0	0
10022	0	0	0	0	0	0	0	0
79819	44	41	5	19	23	14	15	4
57708	1826	1667	25	144	138	90	50	35
23169	973	1180	29	232	281	257	222	177
400757	0	0	0	0	0	0	0	0
149233	0	2	0	1	0	1	1	0
3595	89	64	0	2	4	3	1	1
105378779	21	14	1	1	1	1	0	0
26135	30581	27093	2447	3563	5664	5893	4732	3940
102724481	0	0	0	0	0	0	0	0
105378780	0	0	0	3	0	0	0	1
1647	4758	4282	7367	5472	569	515	637	775
55970	11963	12812	223	1665	1311	1331	812	236
105378781	0	11	0	2	0	2	0	0
100289178	35	36	2	7	4	9	13	4
9077	53	68	9	7	0	0	0	0
79971	1940	2235	784	645	661	687	673	613
100302279	1	3	0	0	0	0	0	0
105378782	0	0	0	0	0	0	0	0
6121	359	380	2	4	237	219	122	85
55635	4682	3867	24	98	255	194	94	55
101927220	10	12	0	0	5	4	1	1
107984967	1	0	0	0	0	0	0	0
105378783	0	0	0	0	0	0	0	0
105378785	0	0	0	0	0	0	0	0
105378787	0	0	0	0	0	0	0	0
105378786	0	0	0	0	0	0	0	0
105378788	0	0	0	0	0	0	0	0
105378789	0	1	0	0	0	0	0	0
