geneid	LNCaP_1	LNCaP_2	LNCaP_3
134526	1	0	0
134548	7	5	9
134549	781	681	765
134553	4006	3969	4641
1346	0	0	0
134637	443	489	492
1347	3387	3193	3561
134701	0	0	0
134728	0	0	0
134829	0	0	0
134860	0	0	0
134864	0	0	0
1349	3377	3151	3571
134957	858	784	939
135	19	16	17
1350	9300	8524	9572
1351	5693	5057	5621
135112	1726	1739	2078
135114	2108	2014	2472
135138	220	196	218
135152	2	1	0
135154	190	183	224
1352	510	512	557
135228	1	11	6
135250	4	1	2
135293	4	7	4
135295	22	26	27
1353	1027	959	1211
135398	2	11	10
135458	0	0	1
1355	1341	1342	1444
1356	5	6	8
135644	0	0	0
135656	0	0	0
1357	0	0	0
1358	0	0	0
135886	1	1	1
135892	0	2	0
1359	0	1	1
135924	0	0	0
135927	0	0	0
135932	0	0	1
135935	0	0	0
135941	0	0	0
135946	0	0	0
135948	0	0	0
136	123	149	164
1360	1	0	0
136051	452	463	546
1361	3	0	0
1362	3478	3349	3940
136227	123	111	122
136242	0	0	0
136259	1	0	1
136263	0	0	0
136288	0	0	0
1363	2288	2217	2441
136306	0	0	0
136319	0	0	0
136332	27	35	46
136371	0	0	0
1364	5141	4642	5328
1365	404	388	407
1366	5323	5088	5594
136647	821	677	781
1368	1	0	0
136853	61	50	74
136895	14	20	25
1369	0	0	0
136991	67	60	74
1370	0	0	0
137075	128	128	110
1371	513	495	612
137209	1	2	1
1373	925	903	984
137362	0	0	0
137392	0	1	2
1374	4780	4655	5388
137492	1198	1104	1334
1375	4	9	20
1376	2605	2419	2698
137682	510	469	515
137695	710	680	841
137735	0	0	0
137797	0	0	0
1378	0	0	0
137814	0	0	0
137835	0	0	0
137868	0	1	1
137872	5	8	6
137886	1292	1335	1503
1379	0	0	0
137902	5	11	4
137964	3242	3179	3340
137970	0	0	0
137994	37	46	57
1380	0	0	0
138009	1	1	0
138046	259	249	300
138050	2263	2265	2508
138065	0	0	1
1381	0	1	0
138151	2439	2328	2727
138162	370	359	351
138199	853	757	876
1382	18	17	12
138240	0	0	0
138241	177	150	177
138255	0	1	1
138307	0	0	0
138311	1032	1053	1213
1384	2542	2486	2699
138428	266	224	330
138429	17	21	25
138474	46	49	47
1385	1574	1577	1929
1386	942	877	1022
138639	382	379	401
138649	2	1	1
1387	2509	2329	2824
138715	10	8	9
138716	1191	1176	1217
138724	2	3	0
138799	7	7	4
1388	822	804	915
138802	0	0	0
138803	0	0	3
138804	0	0	0
138805	0	0	0
138881	0	0	0
138882	0	0	0
138883	0	0	0
1389	2125	2048	2352
138948	0	1	0
1390	373	412	446
139065	0	0	0
139067	0	0	0
139081	0	0	1
139105	0	0	0
139135	3	1	1
139170	0	0	0
139189	0	0	0
1392	0	0	0
139201	0	1	0
139212	1	0	0
139221	7	7	1
139231	1814	1891	2273
139285	648	634	697
1393	0	0	0
139322	1509	1390	1676
139324	153	143	172
139341	0	4	0
139378	0	0	0
1394	0	0	0
139411	0	0	0
139420	0	0	0
139422	0	0	0
139425	0	0	0
1395	0	0	0
139538	0	0	0
139562	0	0	0
139596	633	555	669
139599	0	0	0
1396	24	19	24
139604	0	0	0
139628	0	0	0
139629	0	0	0
1397	90	99	89
139716	6	4	1
139728	19	20	21
139735	1	2	3
139741	0	0	0
139760	0	0	0
139793	0	0	0
1398	2132	2079	2378
139804	0	0	0
139818	11	18	30
139886	793	709	847
1399	1713	1576	1745
14	2733	2535	2944
140	1	2	5
1400	3	0	0
140032	0	2	0
1401	0	0	0
140258	0	0	0
140290	7	13	11
1404	0	0	0
140432	0	0	0
140453	0	0	0
140456	0	0	0
140458	0	1	0
140459	923	894	965
140460	680	616	751
140461	988	911	1055
140462	3	3	5
140464	0	0	0
140465	1549	1482	1658
140467	2547	2291	2624
140469	4	3	3
140545	133	98	142
140564	0	0	0
140576	5	7	12
140578	1	0	0
140596	0	0	0
140597	3	3	3
1406	0	0	0
140606	939	830	977
140609	1000	936	1255
140612	395	380	409
140625	0	0	0
140628	2	0	1
140678	0	1	0
140679	0	0	0
140680	1083	1105	1226
140683	0	0	0
140685	277	252	295
140686	22	25	22
140687	3	1	1
140688	705	654	829
140689	0	0	0
140690	0	0	0
140691	216	211	233
140699	13	7	12
1407	705	612	756
140700	268	253	319
140701	0	1	0
140706	3	4	8
140707	445	453	535
140710	4446	4394	4979
140711	1	0	0
140730	223	225	231
140731	0	0	0
140732	0	0	2
140733	24	16	17
140735	2759	2540	2871
140738	5	9	8
140739	425	402	429
140766	1	5	3
140767	1	1	0
140771	0	0	0
140775	2174	2024	2308
140776	0	1	0
1408	430	438	507
140801	89	73	100
140803	1	2	1
140807	0	0	0
140809	3611	3569	3954
140823	1695	1541	1748
140825	69	77	89
140828	0	0	0
140831	237	243	255
140832	0	0	0
140834	0	0	0
140836	0	0	0
140838	402	355	415
140846	3	5	8
140848	0	0	0
140849	2	1	2
140850	0	0	0
140856	0	0	0
140862	8	9	8
140870	0	0	0
140873	0	0	0
140875	0	0	0
140876	7	8	10
140880	0	0	0
140881	0	0	0
140883	48	40	62
140885	16	21	30
140886	146	154	163
140890	2351	2411	2883
140893	327	310	390
140894	6	2	4
1409	0	0	0
140901	1966	1868	2099
140902	0	0	0
140947	0	0	0
141	0	0	1
1410	27	21	25
1411	0	0	0
1412	0	0	0
1413	0	2	0
1414	0	0	0
1415	0	3	1
1416	236	207	271
1417	3	2	7
1418	0	0	0
1419	0	0	0
142	8511	8024	9181
1420	0	0	0
1421	0	0	0
142678	582	484	561
142679	58	59	71
142680	52	46	44
142683	0	0	1
142684	9	16	14
142685	0	0	0
142686	0	3	0
142689	0	2	1
1427	20	22	23
1428	133	103	125
142827	0	0	0
142891	1247	1215	1356
1429	599	546	665
142910	0	0	0
142913	9	8	4
142940	1855	1675	2042
143	1638	1606	1908
143098	267	264	291
1431	12391	11559	13022
143162	381	387	417
143187	675	613	657
1432	1212	1133	1321
143241	0	0	0
143244	32	39	49
143279	2242	2341	2888
143282	141	122	148
143379	0	0	0
143384	1027	944	1100
1434	5696	5173	6178
143425	2	4	5
143458	579	548	654
143471	0	0	0
143496	0	0	0
1435	24	15	29
143501	0	0	0
143502	0	0	0
143503	177	168	204
143570	292	287	310
1436	1	0	0
143630	8	7	14
143662	0	0	0
143666	99	125	125
143678	5	7	7
143684	512	535	624
143686	13306	13063	15439
143689	1	3	2
1437	0	0	0
1438	0	0	1
143872	121	103	128
143879	275	272	287
143884	381	367	487
143888	11	13	15
1439	0	2	2
143903	3	2	7
143941	12	10	8
1440	0	0	1
144097	787	724	932
1441	3	1	2
144100	981	982	1010
144108	1348	1206	1378
144110	400	432	442
144124	0	0	0
144125	0	0	0
144132	166	193	198
144165	0	0	0
144193	6	9	2
144195	1	0	0
1442	0	0	0
144203	5	2	1
144233	535	458	548
144245	603	706	743
1443	0	0	0
144321	29	30	32
144347	0	0	0
144348	7393	7098	8012
144360	0	0	1
144363	692	731	901
1444	0	0	0
144402	0	4	0
144404	1259	1218	1357
144406	142	134	164
144423	0	0	1
144448	0	0	0
144453	9	10	8
144455	325	310	364
144481	9	10	12
144486	83	63	83
1445	1639	1501	1759
144501	32	26	20
144535	15	3	11
144568	35	31	36
144571	96	78	83
144577	436	394	507
1446	0	0	0
144608	55	66	57
144699	268	230	256
1447	0	0	0
144715	36	31	42
144717	952	947	1035
144742	0	0	0
144776	0	0	0
1448	0	0	0
144809	0	0	0
144811	59	64	67
144817	0	0	0
144920	0	0	0
144983	74	97	108
145165	2	0	0
145173	90	111	133
1452	6812	6071	7224
145200	4	1	3
145216	7	13	10
145226	91	67	99
145241	3	1	5
145249	0	0	0
145258	78	81	69
145264	0	0	0
145270	25	18	19
145282	1190	1171	1373
1453	6185	5738	6466
145376	3	2	5
145389	263	243	276
1454	3004	2879	3303
145407	36	39	27
145438	55	55	52
145447	0	0	0
145474	0	0	0
145482	1242	1308	1354
145483	252	212	286
145497	0	0	0
1455	2488	2312	2646
145501	152	134	192
145508	213	216	267
145553	55	38	46
145567	998	984	1024
145581	0	0	0
1456	1153	1122	1238
145645	0	0	0
145663	0	0	0
1457	3430	3249	3736
145741	2	0	0
145748	200	199	241
145757	0	0	0
145773	261	235	247
145781	4	5	3
145783	60	80	72
145788	84	90	79
145814	0	0	0
145820	0	1	0
145837	701	637	787
145845	0	0	0
145853	190	180	182
145858	0	0	0
145864	20	17	19
145873	46	58	35
1459	588	552	608
145942	0	0	0
145946	0	0	0
145957	53	36	42
145978	0	0	0
146	0	0	0
1460	2462	2323	2516
146050	1113	1016	1154
146057	495	501	535
146059	966	948	1109
146167	2	1	1
146177	1	0	0
146183	0	2	0
146198	1262	1161	1369
1462	0	0	1
146206	39	47	48
146212	0	0	0
146223	3663	3491	4101
146225	1	2	3
146227	10	10	8
146279	3	4	2
1463	1	3	0
146310	0	1	6
146325	0	0	0
146330	149	162	143
146336	1	2	0
146378	0	0	0
146395	1	0	0
1464	0	2	0
146429	194	193	230
146433	0	6	0
146434	74	49	71
146439	250	212	268
146456	3	4	7
146481	0	0	0
1465	6578	6190	6873
146512	10	14	8
146513	0	0	0
146540	13	33	24
146542	183	207	205
146547	34	34	28
146556	67	79	105
146562	82	69	87
1466	1	0	2
146664	29	20	19
146691	3223	3107	3488
146705	497	503	562
146712	244	221	244
146713	0	0	1
146722	0	0	0
146723	0	0	0
146754	181	148	201
146760	82	71	86
146771	0	3	1
146779	0	0	0
146795	0	0	0
1468	4807	4502	5070
146802	2	0	1
146822	0	0	0
146845	9	6	3
146849	0	0	0
146850	4	5	4
146852	0	0	0
146853	7	13	9
146857	0	0	0
146861	0	0	0
146862	2	0	0
146880	531	544	605
146894	1	0	0
1469	4	3	3
146909	849	849	962
146923	1581	1469	1716
146956	396	419	430
147	0	0	0
1470	0	0	0
147004	0	0	0
147007	773	814	867
147011	0	0	0
147015	2716	2536	2834
147040	377	357	410
147081	314	286	328
147093	0	0	0
1471	2681	2755	2945
147111	4	12	11
147138	33	22	26
147166	870	904	912
147172	509	491	565
147179	1956	1760	2055
147183	0	0	0
147184	659	533	734
147199	0	0	0
1472	1	0	0
1473	0	0	0
147323	5	3	3
147339	980	1043	1158
147372	9	6	7
147381	144	134	207
1474	0	0	0
147407	0	1	0
147409	0	0	0
147429	0	1	0
147463	6	11	14
147495	114	90	129
1475	9	6	14
147525	129	111	137
1476	3449	3123	3597
147645	176	186	172
147646	0	2	0
147650	96	78	102
147657	1586	1476	1893
147658	4	3	2
147660	101	96	138
147664	0	0	0
147670	2	1	4
147685	10	11	10
147686	264	265	296
147687	338	302	367
147694	421	446	456
147699	16	10	10
1477	1182	1127	1298
147700	190	138	146
147710	0	0	0
147719	0	0	0
147727	1625	1542	1747
147741	4	2	4
147744	0	0	0
147746	0	1	0
147798	1948	1945	2266
1478	1057	1012	1163
147804	217	210	254
147807	382	364	363
147808	346	328	329
147837	81	78	96
147841	472	496	575
147872	11	8	18
1479	1673	1630	1834
147906	53	59	55
147912	388	385	428
147920	0	0	0
147923	398	314	426
147929	109	111	117
147945	11	9	12
147947	1318	1333	1511
147948	142	165	160
147949	306	308	305
147965	461	457	453
147968	16	7	10
147991	1558	1491	1689
148	83	70	83
148003	0	0	0
148014	2	2	0
148022	520	487	582
148046	232	236	266
148066	0	0	0
148103	127	110	154
148109	0	0	0
148113	1	1	3
148137	301	325	317
148145	0	0	0
148156	849	810	917
148170	0	0	0
148189	259	217	238
148198	0	0	0
1482	0	0	0
148203	311	382	383
148206	1589	1554	1823
148213	29	38	44
148223	734	672	808
148229	20	27	15
148231	0	0	0
148252	844	816	922
148254	48	61	70
148266	299	282	337
148268	156	150	143
148281	0	0	0
148304	250	231	234
148327	2854	2621	2956
148345	48	43	42
148362	4244	3923	4618
148398	216	253	273
148413	1221	1093	1262
148418	350	309	374
148423	510	496	518
148479	657	597	647
1485	0	0	0
148523	135	153	173
148534	284	319	320
148545	0	0	0
148581	0	0	0
1486	904	852	1044
148641	2	2	6
148645	17	26	18
148696	0	0	0
1487	6695	6355	7332
148709	102	90	103
148713	13	17	21
148738	0	0	0
148741	0	1	0
148753	1	0	0
148789	1252	1202	1402
1488	3144	2857	3273
148808	112	113	115
148811	0	4	0
148823	0	0	0
148824	0	0	0
148867	776	656	784
148870	0	0	0
148898	48	56	49
1489	9	10	6
148930	0	0	0
148932	303	272	348
148979	12	6	8
1490	0	0	0
149013	408	372	469
149018	0	0	0
149041	1091	1006	1234
149047	0	1	0
149069	0	0	0
149076	1094	1042	1139
149086	0	0	0
149095	9	8	7
1491	246	246	269
149111	10	8	10
149134	43	30	44
149175	737	729	775
149233	0	0	0
149281	0	0	1
149297	0	0	1
1493	0	0	0
149345	585	494	611
149351	82	74	75
149371	593	517	668
149373	0	0	0
149420	318	299	330
149428	10	18	15
149461	0	0	0
149465	22	12	9
149466	564	549	696
149473	599	579	649
149478	8	7	14
149483	53	55	59
149499	3	0	1
1495	13322	12668	14369
149563	0	0	0
1496	1	1	4
149603	14677	13849	15605
149620	0	0	0
149628	0	0	0
149643	4	6	2
149647	2	1	0
149684	0	0	0
149685	1	0	0
149699	0	0	0
1497	631	651	754
149708	0	0	0
149773	0	0	2
149775	0	2	0
149830	0	0	0
149837	1	0	0
149840	108	82	100
1499	9762	9136	10389
149934	0	0	1
149950	0	0	0
149951	1021	1078	1130
149954	0	0	0
149986	1728	1638	1857
149992	0	0	0
149998	0	0	0
15	0	2	1
150	118	105	130
1500	145	177	179
150000	0	0	0
150051	0	2	2
150082	77	85	75
150084	29	32	35
150094	5	12	4
1501	0	1	0
150135	3	8	4
150142	0	0	0
150147	0	0	0
150159	19	18	21
150160	0	0	0
150165	0	0	0
150185	0	0	0
150197	7	23	8
150209	6	4	10
150221	0	0	1
150223	440	441	457
150244	79	85	91
150248	0	1	2
150274	291	238	341
150275	1579	1556	1785
150280	0	0	0
150290	106	116	133
150291	3	2	0
150297	0	0	0
1503	1491	1413	1551
150350	0	0	0
150353	0	0	0
150356	1	0	2
150365	1	3	4
150368	9	7	11
150372	2	0	3
150379	0	0	0
150381	221	224	251
150383	292	226	279
150384	65	69	85
1504	0	2	1
150465	1391	1391	1529
150468	512	474	541
150472	443	464	506
150483	3	0	3
150527	0	0	0
150538	0	0	0
150568	0	0	0
150572	0	0	0
150577	0	0	0
150590	156	156	145
1506	15	35	21
150622	0	0	0
150677	0	0	0
150678	867	783	924
150681	0	0	0
150684	302	286	330
150696	3063	3168	3491
150709	50	47	56
150726	695	642	736
150737	255	306	309
150759	48	51	51
150763	0	1	0
150771	0	0	0
150776	603	619	728
150786	77	72	83
1508	4422	4237	4860
150864	1370	1342	1492
1509	6884	6467	7039
150921	0	0	0
150935	0	0	0
150946	251	234	269
150962	186	212	253
150967	201	191	231
150992	0	0	0
151	4	4	3
1510	0	0	0
151009	26	21	39
151011	590	608	671
151050	203	238	229
151056	9	3	8
1511	0	0	0
151112	0	0	0
151121	0	0	0
151126	288	269	301
151171	0	0	0
151174	1	0	1
151176	4	10	16
151188	192	154	251
151194	434	377	454
151195	318	283	311
1512	3894	3658	4252
151230	12	14	15
151234	0	0	0
151242	1	3	1
151246	515	513	605
151254	0	0	0
151258	5	4	1
151278	0	0	0
151295	9	6	5
1513	320	317	350
151300	0	0	0
151306	2	0	0
151313	169	210	202
151325	0	0	0
151354	39	17	16
151393	42	49	47
1514	1966	1806	2091
151449	0	0	0
151473	595	514	624
151475	0	0	1
151477	34	33	69
151484	0	0	0
1515	294	292	368
151507	845	791	929
151516	26	23	30
151525	233	204	233
151531	0	0	0
151534	3	1	2
151556	339	326	327
151613	1156	1084	1316
151636	1404	1316	1558
151647	35	38	40
151648	286	300	348
151649	0	0	1
151651	22	18	16
151658	0	0	0
1517	0	0	0
151742	165	151	174
151760	32	41	45
151790	0	0	0
1518	0	0	0
151827	0	1	0
151835	3	7	8
151871	0	0	0
151877	2	1	2
151887	158	173	172
151888	1	1	0
1519	335	349	366
151903	745	727	796
151963	12	12	13
151987	1323	1204	1441
152	16	12	19
1520	4	4	4
152002	858	773	912
152006	1341	1220	1414
152007	400	385	451
152015	4	9	15
152024	3	2	7
152065	0	0	0
152078	0	0	0
152098	18	20	21
1521	1	0	0
152100	411	388	371
152110	22	10	14
152118	0	0	0
152137	1327	1236	1456
152138	0	0	0
152185	412	470	519
152189	5	5	7
152195	662	613	725
1522	3098	3067	3439
152206	4	3	2
152217	757	713	814
152225	0	0	0
152273	0	0	0
152274	0	0	0
1523	3884	3717	4427
152302	200	234	255
152330	17	18	16
1524	11	9	11
152404	5	6	3
152405	1	0	0
152485	455	415	457
1525	1263	1168	1395
152503	1580	1529	1763
152518	813	864	925
152519	148	163	165
152559	554	511	580
152573	23	26	26
152578	0	0	1
152579	892	800	964
152586	1	0	0
152641	0	0	0
152687	440	442	522
1527	0	0	0
152742	0	0	0
152756	159	142	158
152789	340	332	384
1528	5053	4818	5474
152815	488	472	585
152816	0	0	0
152831	25	22	37
152877	149	138	203
152926	796	697	825
152940	0	0	0
152992	336	357	337
153	19	19	10
153020	15	6	12
153090	1288	1270	1421
153129	907	960	1099
153163	0	0	0
153201	0	0	0
153218	0	0	0
153222	421	429	463
153241	282	323	364
153328	8	13	9
153339	2775	2591	3138
153364	794	782	846
153396	573	524	657
1534	5293	4956	5432
153443	391	400	480
153469	0	0	0
153478	9	5	8
1535	0	0	2
153527	2177	1974	2314
153562	3335	3234	3827
153571	237	182	230
153572	313	284	327
153579	301	304	308
1536	0	1	0
153642	147	137	176
153643	7	12	5
153657	22	19	23
153684	4	5	2
1537	5279	5035	5435
153733	579	635	697
153743	0	0	1
153745	0	0	0
153768	2	1	0
153769	0	0	0
153770	8	7	12
1538	0	0	0
153830	3681	3529	3998
1539	0	0	0
153910	21	11	17
153918	0	0	3
154	17	24	14
1540	897	829	943
154007	1411	1330	1643
154043	1026	977	1197
154064	7	4	13
154075	0	0	0
154089	0	0	0
154091	945	997	1074
154092	0	0	0
154141	2	4	1
154150	0	0	0
154197	4	3	6
154214	58	60	51
154215	0	0	2
154288	0	0	0
1543	43	41	45
154313	6	8	15
154386	2	2	1
1544	16	6	13
154442	0	2	3
154449	0	0	0
154467	695	649	799
1545	0	0	0
154661	6	5	18
154664	0	1	0
154743	214	268	288
154761	0	0	0
154790	9	1	4
154791	100	84	77
154796	914	880	913
1548	0	0	0
154807	1677	1520	1796
154810	97	97	115
154822	1	2	0
154860	11	7	8
154865	43	53	40
154872	0	0	0
154881	346	392	382
1549	0	0	0
154907	0	0	0
155	0	0	0
155006	0	0	0
155038	1	2	1
155051	0	1	0
155054	227	207	240
155060	428	433	494
155061	1219	1151	1248
155066	7698	7427	8325
1551	0	0	0
155184	0	0	0
155185	1	1	0
1553	0	0	0
155368	337	316	350
155370	404	335	434
155382	67	62	72
155400	244	263	271
155435	1217	1218	1317
155465	0	0	0
1555	0	0	0
1556	2	1	3
1557	78	77	88
1558	0	0	0
1559	508	486	581
156	3983	3815	4382
1562	0	0	1
1564	6	12	13
1565	5	5	10
157	588	584	701
1571	27	16	12
1572	0	0	0
157247	242	223	265
157273	0	3	3
157285	74	89	71
1573	117	131	138
157310	41	49	59
157313	676	642	731
157376	0	0	0
157378	523	527	648
157381	0	0	0
157506	838	759	845
157556	0	0	0
157567	499	443	547
157570	659	596	748
157574	250	214	286
1576	0	0	1
157627	0	0	0
157638	2328	2140	2393
157657	269	229	287
157680	2318	2223	2501
157693	13	10	14
157695	915	944	1031
157697	307	284	326
1577	61	49	46
157724	2	0	0
157739	35	19	23
157753	0	3	4
157769	1847	1814	2061
157773	28	20	41
157777	213	202	249
157807	1	1	0
157848	0	0	0
157855	63	50	68
157869	0	0	0
1579	0	0	0
157922	2188	2238	2366
157927	0	0	0
157983	0	0	0
158	2019	1847	2166
1580	2	3	1
158035	0	0	0
158038	0	0	0
158046	1	4	4
158055	33	28	35
158056	229	216	228
158062	0	0	0
158067	81	67	100
1581	12	6	3
158131	1	0	1
158135	271	235	257
158158	1761	1667	1829
158160	96	112	111
1582	0	0	0
158219	241	237	273
158228	203	196	226
158234	257	259	288
158248	35	30	44
158257	0	1	0
158293	2171	1903	2359
158297	3	4	10
1583	10	7	4
158314	0	0	0
158326	1	3	4
158358	733	664	777
158376	0	1	0
158381	3	1	4
158399	119	115	151
1584	0	0	0
158401	0	0	0
158405	1035	986	1070
158427	1121	1058	1280
158431	300	276	336
158434	0	0	0
158435	1	0	0
158471	14802	14010	16362
1585	0	0	0
158506	0	0	0
158511	932	891	1017
158521	53	58	57
158572	77	72	88
158584	335	378	390
158586	465	410	516
1586	0	0	0
158696	0	0	3
1587	0	0	0
158724	0	0	0
158747	431	442	550
158763	0	0	0
158787	167	196	240
158798	5	2	1
1588	0	2	2
158800	0	0	0
158801	29	33	44
158809	8	2	4
158830	0	0	0
158833	0	0	0
158835	0	0	0
158866	4	4	2
158880	31	15	38
1589	2	0	1
158931	0	0	0
158960	131	109	132
158983	1	5	0
159	1132	963	1169
1590	1	1	2
159013	277	305	307
159090	1091	1009	1162
159091	159	127	149
1591	0	0	0
159119	0	0	0
159163	0	0	0
159195	19997	19329	21720
1592	2	2	0
159296	0	0	0
1593	1	0	1
159371	169	179	165
1594	16	19	17
1595	3208	3077	3418
159686	7	5	9
159963	1	1	0
159989	24	30	24
16	11355	10645	12173
160	3179	3136	3505
1600	18	22	27
160065	0	0	0
1601	8	4	4
160140	90	58	70
1602	4	0	2
160287	0	0	0
160298	0	0	0
1603	2920	2541	3075
160313	0	0	0
160335	568	531	647
160364	0	0	0
160365	0	0	0
1604	44	46	48
160418	1299	1216	1569
160419	0	0	0
160428	34	32	30
160492	1	9	7
1605	8844	8564	9550
160518	577	590	604
1606	66	89	66
160622	52	47	52
1607	476	473	527
160728	1	0	0
160760	608	572	727
160762	0	0	0
160777	14	8	5
1608	0	1	0
160851	659	548	699
160857	30	31	48
160897	261	210	264
1609	1863	1804	2053
161	3178	3149	3599
1610	0	0	0
161003	0	0	0
1611	4628	4571	4924
161142	0	3	0
161145	237	209	213
161159	1	2	1
161176	45	49	46
161198	0	0	0
1612	259	240	273
