GeneID	Du145 siControl	Du145 siCDCA2	PC4	LNCap	22RV1	Du145	PC3	Prostate
728419	0	0	0	0	0	0	0	0
391622	0	0	0	0	0	0	0	0
644414	1	1	3	0	0	2	0	1
100302277	0	0	0	0	0	0	0	0
56606	2	4	43	12	0	30	16	76
1816	0	0	0	0	0	0	0	1
105374476	0	0	6	20	0	1	10	1
9948	2284	2565	3514	4623	1316	6457	4306	1673
100423011	0	0	0	1	0	2	2	0
105374478	0	0	1	0	0	0	0	0
107986260	0	0	0	2	0	0	0	0
85460	95	89	842	719	72	403	971	256
116449	0	0	0	0	1	1	0	4
105374482	0	0	0	1	0	0	0	0
105374481	0	0	0	0	0	0	0	0
105374480	0	0	0	0	0	0	0	0
102723525	0	0	0	0	0	0	0	0
105374479	0	0	0	0	0	0	0	0
105374488	0	0	0	0	0	0	0	0
693157	0	0	1	0	0	1	0	0
9957	10	15	186	158	10	57	244	61
107986178	0	0	0	4	0	1	19	2
105374484	0	0	0	0	0	0	1	0
105374483	0	0	0	0	0	0	0	0
113218507	0	0	0	0	0	0	0	0
105374489	0	0	0	0	0	0	0	1
107986179	0	0	0	0	0	0	0	0
107986180	0	0	0	0	0	0	0	0
101929019	0	0	0	0	0	0	0	0
105374492	0	0	0	0	0	0	0	4
105374490	0	0	0	0	0	0	0	1
107986181	0	0	0	0	0	0	0	1
105374493	1	0	15	1	0	3	3	6
105374494	0	0	4	1	1	4	0	4
9364	178	302	320	204	182	382	220	159
105374495	0	0	0	0	0	0	0	0
285547	0	3	0	0	0	0	0	0
579	2	2	42	17	0	19	16	8
285548	0	0	1	0	0	0	3	0
259282	137	167	1198	1468	1216	2412	2147	1001
100847023	0	0	0	0	0	0	0	0
101929071	0	0	0	0	1	3	1	0
107986183	0	0	0	0	0	0	0	0
107986184	0	0	0	0	0	0	0	0
101929048	1	0	0	0	0	0	0	0
107986182	1	1	0	0	0	1	2	0
152742	0	0	1	0	0	0	6	1
201853	0	0	1	0	47	0	59	0
105374496	0	0	0	0	0	0	3	0
441009	0	0	1	2	0	0	0	1
105374498	0	0	0	0	0	0	0	0
132864	164	347	116	212	18	684	542	274
101929095	0	1	0	1	0	0	0	1
105374501	0	0	0	0	0	2	0	2
114905	0	0	0	0	0	0	0	62
107986185	0	0	0	0	0	0	0	2
57545	86	138	202	220	61	477	243	105
26234	1239	1381	618	924	202	2205	556	959
285550	287	319	319	312	286	833	304	262
683	49	48	10	2	10	117	5	17
107986186	0	0	0	0	0	0	0	0
952	12	19	3	3	2	65	3	2169
9982	45	14	1	1	0	84	133	0
83888	0	0	0	0	0	1	1	6
8842	0	0	3	0	0	0	2	20
107986261	0	0	0	0	0	0	0	0
105374502	0	0	0	0	0	0	0	0
202018	190	248	479	359	230	486	187	232
107986187	0	1	2	1	1	2	2	0
202020	22	49	13	42	41	103	30	53
105374505	0	0	0	0	0	0	8	2
9079	0	0	0	0	1	0	20	166
107986188	0	0	0	0	0	0	0	5
105374507	0	0	0	0	0	0	0	0
101929123	0	0	0	0	0	0	0	0
107986219	0	0	0	0	0	0	0	0
109616994	0	0	0	0	0	0	0	0
5860	233	432	388	350	83	488	284	571
645104	0	0	0	0	0	0	0	0
51056	541	1887	957	1351	335	1119	523	340
80306	323	490	1288	1253	457	1465	841	670
27146	6	7	126	89	55	193	91	136
54876	119	64	709	1174	484	1440	932	532
64151	684	795	1401	774	278	2534	1146	21
254251	285	262	510	354	335	940	549	153
107986220	0	0	0	0	0	0	0	0
107986262	0	0	0	0	0	0	0	0
105374510	0	0	0	0	3	1	0	0
107986263	0	0	0	0	0	0	0	0
107986264	0	3	3	0	1	4	11	0
105374511	0	2	1	0	4	0	14	0
105374513	0	0	0	0	0	1	4	0
105374514	0	0	0	0	0	0	1	0
9353	3	1	297	9	25	18	3037	316
100505893	0	0	0	0	2	0	11	0
407000	0	0	0	0	0	0	0	1
105374515	0	0	0	0	1	0	0	0
133015	108	225	356	224	98	344	176	124
80333	7	10	69	36	8	44	33	16
102465859	0	0	0	0	0	0	0	0
105374516	0	0	0	0	0	0	0	0
112268323	0	0	0	0	1	0	0	0
359822	0	0	1	0	0	0	1	0
100505912	0	3	4	0	0	4	0	1
105374519	0	0	2	2	0	1	0	1
166647	266	303	2018	458	162	1274	1031	322
113219450	0	0	0	0	0	0	0	0
105374520	0	0	0	0	0	0	0	1
57733	0	0	1	5	12	0	0	0
107986265	210	179	400	263	194	372	658	193
105374521	0	0	0	0	0	0	0	0
105374524	0	1	1	11	0	0	2	0
105374523	0	0	0	0	0	0	0	0
105374525	0	0	0	6	0	0	0	0
105374528	0	0	0	0	0	0	0	0
105374527	0	0	0	0	0	0	0	1
10891	0	0	24	6	3	3	0	77
693158	0	0	1	0	0	4	6	3
1665	1221	1949	3801	3476	684	4374	3641	701
107986266	0	0	1	0	0	0	6	3
6649	0	0	33	206	141	2	125	1047
91050	31	27	322	235	144	195	202	350
102723675	24	13	1	30	3	42	4	4
55203	36	19	2	38	3	71	4	5
105374534	0	0	1	0	0	3	0	0
51091	95	135	183	569	181	317	367	148
285540	1	1	4	8	9	13	16	19
105374535	2	0	8	10	18	8	7	3
55300	625	500	729	599	128	1386	557	212
29063	133	203	242	142	97	410	311	78
29945	158	158	394	460	190	557	335	305
105374536	0	0	4	0	0	0	2	2
101929161	0	0	0	0	0	0	0	0
10568	24	100	1	1	0	95	0	6
23231	747	970	527	3489	270	3048	1967	350
102723733	3	1	1	8	0	5	3	0
105374538	3	4	1	8	1	8	3	1
389203	269	435	238	450	372	382	256	178
105374540	0	0	0	0	0	0	0	0
105374541	0	0	0	0	0	0	0	0
3516	760	345	1776	1673	1631	2197	2337	821
105374545	0	0	0	0	0	0	0	0
105374542	0	0	0	0	0	0	0	0
886	0	0	0	0	0	0	0	0
55296	54	54	183	180	250	247	263	175
105374546	1	6	14	10	20	3	2	3
57620	119	116	842	370	158	692	581	365
101929199	0	0	0	0	0	0	7	0
105374547	0	0	0	0	0	0	0	0
105374548	0	0	0	0	0	0	0	0
105374549	0	0	0	0	0	0	0	0
105374550	0	0	0	0	0	0	0	0
105374552	0	0	0	0	0	0	0	0
105374553	0	0	0	0	0	0	0	0
105374557	0	0	3	0	1	0	7	18
107986269	0	0	2	0	0	0	0	0
107986268	0	0	1	0	0	0	0	1
105374556	0	0	0	0	0	0	0	0
105374558	0	0	0	0	0	0	0	0
105374559	0	0	0	0	0	0	0	20
100422937	0	0	0	0	0	0	0	1
102723764	0	0	0	0	0	0	0	0
105374561	0	0	0	0	0	0	0	0
107986221	0	0	55	0	0	0	0	0
105374562	0	0	0	0	0	0	0	0
5099	0	0	13871	5	205	3	125	352
102723778	0	0	0	0	0	0	0	0
105374564	0	0	0	0	0	0	0	0
105374565	0	0	0	0	0	0	0	0
105374566	0	0	0	0	0	0	0	0
107986222	0	0	0	0	0	0	0	1
102723828	0	0	0	0	0	0	0	0
105377651	0	0	0	0	0	0	0	0
102723846	0	0	0	0	0	0	0	0
101927363	0	0	0	0	0	0	0	0
107986223	0	0	2	0	0	0	0	0
105374391	0	0	0	0	0	0	0	0
105374392	0	0	0	0	0	0	0	0
101928622	0	0	0	0	1	0	0	0
105374394	0	0	0	5	3	0	0	0
107986270	0	0	0	0	0	0	0	0
107986271	0	0	0	0	0	0	0	0
105378262	0	0	0	0	0	0	0	0
107986272	0	0	0	0	0	0	0	0
105374396	0	0	0	0	0	0	1	0
105374397	0	0	0	0	0	0	0	1
116984	85	60	101	131	39	330	173	88
439933	0	0	0	1	0	0	0	0
401124	0	0	0	0	0	0	1	4
105374399	0	0	0	0	0	0	0	1
100313806	0	0	0	0	0	0	0	0
105374400	0	0	0	0	0	0	0	0
100508631	0	0	2	0	0	0	0	0
101928721	0	0	0	0	0	0	0	0
105374402	0	0	0	0	0	0	0	0
100616435	0	0	0	0	0	0	0	0
57495	0	0	10	9	4	0	3	0
55286	11	21	19	7	108	50	174	25
768211	126	94	448	220	229	564	138	86
105374404	0	0	0	0	0	0	0	0
105374406	0	0	0	0	0	0	0	0
55276	309	466	624	2113	100	1004	506	164
23216	396	388	423	1655	258	1410	1533	359
105374407	4	6	10	46	25	9	5	25
10744	0	0	4	3	1	3	3	0
105374408	0	0	0	0	0	0	0	0
105374409	0	0	0	0	0	0	0	0
105374410	0	0	0	0	1	0	0	0
101928776	0	0	0	0	0	0	0	0
106144599	0	0	0	0	1	0	0	0
107986224	0	0	0	0	0	0	0	0
105374411	0	0	3	1	0	0	0	1
102723415	0	0	5	7	25	0	2	81
79667	3	17	24	24	7	23	15	175
51274	375	504	1655	1119	380	1248	692	669
105374413	0	0	0	0	0	0	0	0
105374412	0	0	0	0	0	0	0	1
81793	0	1	0	0	0	2	0	16
7096	26	32	0	8	1	141	73	17
10333	86	92	1	19	2	480	174	7
92689	205	188	1094	1279	316	907	1145	665
693159	0	0	1	0	1	0	0	0
80008	118	186	0	2	3	314	1016	4
51088	1457	1529	269	619	183	4026	5709	544
105374418	0	0	1	3	6	11	7	2
57728	37	67	450	354	247	449	535	282
5981	257	390	1487	1670	803	2226	1597	444
152831	28	26	6	23	41	136	7	4
100847065	0	0	0	0	0	0	0	0
6133	3877	5708	4049	4257	11545	4933	1933	2629
11019	94	202	194	296	140	302	120	63
401127	11	29	23	11	4	33	15	10
7358	2287	1111	2792	1497	589	7642	1127	617
100885776	12	14	56	59	7	52	26	34
201895	653	209	1369	1981	1312	2226	842	1742
105374419	1	1	4	12	18	4	6	1
3093	1295	676	2794	3169	940	3288	1643	687
23244	1274	1178	5137	3336	840	5779	2420	807
344967	9	16	30	19	9	22	57	11
55728	117	99	426	364	148	511	324	209
399	0	0	17	11	9	0	13	17
101060498	0	0	0	0	1	0	0	0
55584	0	0	0	0	0	0	0	0
54502	171	174	835	3852	1503	633	126	2221
100616274	0	0	0	0	0	0	0	2
107986225	0	0	0	0	0	1	0	0
79730	205	196	129	84	121	998	452	370
323	383	547	309	312	106	2277	971	166
107986273	2	2	6	3	5	12	5	4
101410542	1	0	0	1	0	1	1	0
7345	5535	6400	18	51	59	13088	93	196
22998	294	219	3633	15098	1156	3246	103	1272
105374423	0	0	14	19	41	6	0	16
105374421	2	3	84	178	1	31	0	11
8929	0	0	0	1	0	0	0	11
105374425	0	0	0	0	0	0	0	2
101927074	1	0	0	0	0	1	0	0
105374426	0	0	0	1	0	4	2	0
55161	893	894	1765	3478	673	2098	1638	679
285429	0	0	36	20	16	16	22	8
10463	961	818	1913	2126	934	2298	851	852
389206	64	51	46	268	34	188	5	550
105374428	0	0	0	0	0	0	0	0
152573	0	0	11	5	8	1	325	12
10396	13	13	322	105	163	38	256	930
105374430	0	0	0	0	0	0	0	0
389207	0	0	0	0	0	0	0	0
105374432	0	0	0	0	0	0	0	0
105374434	0	0	0	0	0	0	0	0
105374433	0	0	0	0	0	0	14	0
105374436	0	0	0	0	0	0	2	0
105374438	0	0	0	0	0	0	0	0
100506827	0	0	0	0	0	0	0	2
386617	0	0	23	0	46	0	14	11
107986275	0	0	11	0	58	0	0	6
285525	0	0	1	0	2	0	2	1
60558	473	611	612	814	361	1389	688	277
132789	210	218	332	391	100	581	441	171
105374439	0	0	0	0	0	1	7	1
112268465	0	0	0	0	2	0	1	1
105374440	0	0	0	0	0	0	0	0
105374441	0	0	0	0	0	0	0	0
2565	0	1	3	0	0	0	9	0
2555	0	0	29	0	9	0	16	7
170712	0	0	0	25	0	1	70	0
2557	0	0	0	0	0	0	0	0
2560	0	0	0	0	50	1	0	6
105374442	0	0	0	0	2	0	0	0
107986276	0	0	0	0	0	0	0	1
54951	200	128	236	411	160	441	289	82
107986277	1	1	0	0	0	0	0	0
57205	299	255	16	40	29	812	208	186
10699	0	0	90	5	3	3	3	26
105374444	0	0	3	0	0	0	0	0
105374443	0	0	2	0	2	1	1	2
102467004	0	0	0	0	0	0	0	0
101927179	9	19	33	23	1	33	16	7
152518	154	339	633	371	69	538	315	93
101927157	1	1	5	2	11	6	5	4
1259	15	5	5	17	12	34	23	43
152519	175	227	67	164	11	342	201	59
7294	15	6	8	12	20	88	101	23
7006	51	78	53	67	18	239	127	13
105374445	7	1	5	13	7	41	14	18
57606	686	790	1122	1320	413	1572	1242	655
201780	15	24	2	2	6	51	7	14
326340	59	52	151	100	192	284	153	119
285527	668	974	1312	1007	197	3102	1645	298
54940	899	1006	1550	2722	1010	3069	1673	1191
100861517	1	1	27	14	2	24	10	4
132299	515	893	426	484	329	843	1256	190
80157	0	0	7	13	0	2	0	648
101927209	0	1	11	19	11	3	4	10
23142	357	282	955	977	324	1463	1808	435
339977	1	1	10	5	1	11	44	15
6443	335	269	311	509	169	1014	2355	375
105377652	0	0	0	0	0	0	0	0
132671	0	0	1	341	71	0	0	85
107986279	0	0	0	0	0	0	0	0
112268466	0	0	0	0	0	0	0	2
64854	158	139	528	993	112	464	782	258
643783	3	0	15	75	2	13	8	15
57291	131	96	1503	1582	701	317	501	278
100616436	0	0	0	1	0	0	0	0
677810	0	0	12	6	8	2	1	3
100288413	70	103	206	138	29	222	18	4
107986281	3	7	13	5	5	7	0	0
152578	0	0	3	0	0	0	0	0
65997	2	8	32	9	10	5	6	27
152579	55	97	252	228	90	189	366	76
101928658	0	1	2	1	1	0	0	1
105377654	0	0	0	1	0	0	0	0
81608	239	377	334	486	317	707	1110	237
84708	40	57	45	58	129	89	153	145
100873939	0	0	0	0	0	0	0	0
101928879	5	12	7	23	13	12	35	3
100873955	1	2	0	0	0	4	0	1
100506444	0	0	0	0	1	0	2	0
402176	0	0	2	6	32	2	11	11
26511	51	80	232	184	138	187	719	173
170825	0	0	0	0	0	0	0	0
5156	0	0	15	3	0	5	511	317
105377656	0	0	0	0	0	0	0	0
339978	0	0	1	0	0	1	0	0
3815	7	6	29	2	7	22	0	72
105377657	0	0	0	1	0	0	0	0
107986226	0	0	0	0	0	0	0	0
3791	5	3	4	1	0	13	795	260
79644	228	214	450	2474	734	499	665	101
100506462	0	0	2	15	14	2	6	4
105377659	0	2	9	143	20	4	6	4
55858	558	619	1627	2512	445	2121	2376	806
9575	550	378	921	967	322	1519	3167	440
132954	0	0	1	0	1	1	0	0
10874	38	65	228	60	258	73	99	1
105377660	0	0	0	0	0	2	2	0
644145	0	0	0	0	0	0	0	0
105377661	0	0	0	0	0	0	0	0
55763	98	142	619	685	326	539	1486	399
105377663	0	4	6	8	0	8	14	5
9662	38	53	677	175	141	298	485	65
57482	25	34	888	212	72	419	175	21
101928760	0	0	0	2	1	1	0	0
105377664	0	1	3	0	9	1	1	0
132949	103	146	364	342	131	342	528	140
5471	353	610	1052	1360	205	923	990	85
100506514	1	1	8	3	3	3	5	4
10606	1212	1318	6211	7269	1533	4987	7689	469
6731	638	513	2946	2570	2491	2637	3526	591
132946	0	9	6	2	38	5	7	3
105377665	0	1	0	0	1	1	0	0
100506564	2	0	0	0	0	7	5	0
84525	0	2	1	3	111	0	2	55
105377666	0	0	0	0	0	0	0	0
105377667	0	0	0	0	0	0	1	0
105377668	0	0	0	0	0	0	1	0
6691	9	19	8	1	2	32	5	10
5978	294	231	1503	1181	857	1377	1417	476
84273	212	354	659	855	213	511	649	163
5431	796	976	3683	3548	347	2487	5569	871
3490	27	25	163	116	156	97	209	1964
255130	0	0	1	1	0	1	1	117
107986283	0	0	0	0	0	0	0	0
101928851	0	0	0	0	0	0	0	0
105377670	0	0	0	0	0	0	0	0
105377671	0	0	0	0	0	0	0	0
107986228	0	0	0	0	0	0	0	0
105377672	0	0	2	0	0	0	0	0
105377246	0	0	0	0	0	0	0	0
105377247	0	0	0	0	0	0	0	0
105377245	0	0	0	0	0	0	0	0
105377248	0	0	0	0	0	0	0	0
100616450	0	0	0	0	0	0	0	0
105377249	0	0	0	0	0	0	0	0
23284	0	0	13	1	4	0	45	41
101927186	0	0	1	0	1	0	1	2
101927145	0	0	0	0	0	0	0	0
105377253	0	0	0	0	0	0	0	0
105377254	0	0	0	0	0	0	0	0
253017	0	0	0	0	0	0	2	14
107986284	0	0	0	0	0	0	1	0
105377255	0	0	0	0	0	0	0	0
401134	0	0	0	0	0	0	0	0
105377256	0	0	0	32	0	0	0	0
2044	0	0	3	4	1	0	286	121
100144602	0	0	0	1	3	0	35	20
105377258	0	0	0	0	0	0	0	0
105377259	0	0	0	0	0	0	0	0
105377260	0	0	0	1	1	0	1	0
105377261	0	0	0	1	1	0	5	0
100302177	0	0	0	0	0	0	0	0
105377262	0	0	0	0	0	0	0	0
101927237	0	0	0	0	3	1	0	9
1060	34	42	331	184	119	367	422	365
26228	0	0	0	0	0	1	0	6
55236	818	729	1308	1836	488	2735	4413	508
550112	28	112	142	298	109	137	215	116
2798	1	0	8	5	7	12	14	3
102724780	0	0	0	0	0	7	5	4
9407	0	2	0	0	0	1	4	0
339967	0	0	1	0	1	0	0	0
644759	0	0	0	0	0	0	0	1
389208	0	0	0	0	0	0	1	0
550113	0	0	0	0	0	0	1	0
401135	0	0	0	0	0	0	1	0
100130017	0	0	0	0	0	0	0	0
401136	0	0	0	0	0	0	0	0
132724	0	0	0	0	1	0	1	0
91746	269	346	1613	1301	896	1687	1904	833
28983	0	0	2	42	0	0	0	0
7367	0	0	30	311	12	0	3	0
7366	0	0	110	274	90	0	3	3
7365	0	0	5	51	7	0	0	0
79799	0	0	0	0	0	0	0	0
105377265	0	0	0	2	0	0	0	0
7364	0	0	1	6	1	0	0	2
105377267	0	0	13	18	1	0	2	0
10720	0	0	88	184	0	1	1	0
54490	0	0	10	88	0	0	0	0
7363	0	0	0	3	6	0	1	3
10941	0	0	0	0	0	0	0	0
574537	0	0	0	0	0	0	0	0
27284	0	0	4	3	0	1	15	3
6783	0	0	0	0	0	0	0	1
1446	0	0	0	0	0	0	4	1
1447	0	0	0	0	0	0	0	1
105377269	0	0	0	0	0	0	0	0
6779	0	0	0	0	0	0	1	501
3347	0	0	0	0	0	0	3	306
3346	0	0	0	0	0	0	0	237
286828	0	0	0	0	0	0	0	0
100337616	0	0	0	0	0	0	0	0
401137	0	0	0	2	2	0	0	20
105377270	0	0	0	0	0	0	0	0
54959	0	0	2	24	1	0	1	11
260436	0	0	0	0	0	0	7	1
1448	0	0	0	0	0	0	0	0
85438	0	0	0	0	0	0	0	1
26952	0	0	0	0	0	0	0	13
10879	0	0	0	0	0	0	1	480
58503	0	0	0	0	0	0	0	1
4589	0	0	0	0	0	0	6	56
401138	0	1	20	25	0	0	2	15
258	0	0	0	0	0	0	0	0
10117	0	0	2	2	1	0	1	1
3512	0	0	0	0	1	0	3	20
101927297	0	0	0	0	0	0	0	0
57050	128	290	590	1040	288	503	1104	147
22902	47	61	589	346	293	512	953	733
2926	894	1156	3642	4125	1062	2300	3167	684
92597	333	147	950	1309	209	1152	1726	463
1633	295	273	1029	885	82	554	976	130
8671	435	248	90	896	22	978	113	1045
107986285	0	0	0	0	0	0	0	0
105377271	0	0	0	0	0	0	2	0
2638	0	0	0	0	0	0	0	0
10886	0	0	0	0	0	0	11	0
9508	6	2	25	46	24	21	316	7
105377273	0	0	0	0	0	0	0	1
107986286	0	0	1	0	0	0	0	0
285521	60	76	310	842	147	289	506	174
112268467	1	0	2	0	10	4	9	3
26057	358	489	3381	4302	2043	2950	5460	1277
102724832	2	3	4	1	3	10	19	11
213	0	1	0	2	464	0	7	15
174	0	0	0	0	0	0	4	0
173	0	0	0	1	0	0	0	0
728040	0	0	0	0	0	0	0	0
107986287	0	0	0	0	0	0	0	0
166824	6	2	6	6	1	35	244	238
105377272	0	1	0	0	0	1	3	0
3576	1260	3187	8	117	19	1836	1814	36
6372	59	37	12	6	10	113	4129	16
5197	0	0	0	0	0	1	1	0
2919	367	904	23	10	14	722	5488	7
5196	1	0	0	1	0	3	7	2
5473	0	0	0	0	0	0	2	0
6374	354	468	15	14	16	642	24436	17
2921	48	158	1	0	1	118	1465	3
105377275	6	8	0	0	1	20	88	0
10895	0	0	0	0	0	0	3	0
2920	441	774	3	8	2	789	761	14
105377277	0	0	0	0	0	0	0	0
441024	78	95	252	283	252	283	722	234
105377276	21	32	0	0	1	19	15	1
255324	1	0	2	0	1	8	312	2
2069	1423	2581	7	10	10	3116	73	2
374	611	917	10	0	122	1665	192	4
107986229	1	6	0	0	0	3	0	0
685	49	36	3	11	21	121	141	55
105377278	0	0	0	0	0	0	0	0
105377282	0	0	0	0	0	0	0	0
105377280	0	0	0	0	0	0	0	0
25849	46	45	29	26	140	195	10	2442
100507388	0	0	0	0	0	0	0	2
107986289	0	0	0	0	0	0	0	12
105377283	2	2	0	0	0	3	1	64
100506253	0	0	0	0	0	0	0	1
441025	0	0	0	0	0	0	0	0
107986230	0	0	0	0	0	0	0	0
25898	197	274	412	514	167	418	284	216
152815	69	125	334	431	148	365	300	235
152816	2	0	1	0	0	10	1	1
8999	11	8	2	0	1	48	28	14
9908	1282	614	3780	3657	769	2666	3034	1664
8615	617	637	2589	2036	392	1705	1992	775
105377284	0	0	1	0	0	1	0	0
5470	0	0	3	1	0	0	0	3
105377285	0	0	0	0	0	0	0	1
27163	135	203	1058	1694	538	486	141	1477
55153	133	198	1091	959	459	585	729	363
101928809	0	0	1	0	1	2	0	0
4283	0	0	0	6	0	0	0	38
419	1	0	0	0	1	0	0	12
3627	0	8	0	1134	1	2	0	38
6373	1	0	0	248	0	0	0	21
53371	314	248	956	591	244	799	542	294
950	1346	1000	10201	5912	933	4390	2949	2769
100129583	3	2	68	56	43	8	5	34
105377286	0	3	36	11	4	2	1	6
100631383	62	57	545	232	104	134	113	69
8987	69	73	626	268	117	161	140	74
339965	4	0	13	1	0	9	4	5
57619	217	193	2226	3434	258	861	502	686
100616299	0	0	1	1	0	0	0	1
100616254	0	0	0	0	0	0	0	0
105377290	1	0	6	29	7	1	0	29
105377289	0	1	3	4	1	1	0	5
345079	7	6	78	333	28	11	7	25
107986291	1	0	2	10	0	4	2	2
105377294	2	5	2	31	14	7	17	8
55752	814	429	1419	2968	1045	2720	2306	366
105377291	1	2	13	6	1	16	17	7
107986290	0	0	7	2	3	3	9	8
10983	1768	1632	5164	9284	4735	4216	3905	3333
101928864	1	1	26	20	0	6	6	11
901	215	90	1789	1498	149	694	806	1160
107986292	0	0	1	0	0	0	0	0
105377295	0	0	1	1	0	0	0	3
10563	0	0	1	3	1	0	0	4
105377296	0	0	2	0	1	0	0	0
105377297	0	0	3	87	2	1	4	20
246175	508	258	477	588	333	980	540	396
65008	104	118	303	518	504	302	229	125
102724916	4	10	11	23	36	20	11	6
80144	267	405	818	259	202	2807	1054	215
107986293	0	0	4	3	2	4	1	23
109623453	0	0	0	0	0	0	0	0
306	1736	1821	39	8	14	3184	1022	793
100505702	7	6	0	19	0	25	19	4
101928893	0	0	0	0	0	0	0	0
55589	216	213	217	267	85	765	585	120
105377299	0	0	1	1	0	0	1	0
152559	379	417	798	535	111	1093	702	268
100505875	1	4	6	0	1	1	0	80
84779	0	0	0	0	0	2	1	3
105377300	0	0	0	0	0	0	0	0
2712	0	0	0	0	0	0	0	0
100506035	0	0	5	0	0	0	0	4
107986294	0	0	2	0	0	0	0	19
105377301	0	0	0	0	0	0	0	74
105377302	0	0	0	0	0	0	1	16
118425	0	0	0	0	1	1	2	969
118429	225	195	301	62	55	641	9694	2695
105377303	2	1	0	0	0	24	139	22
56978	43	57	9	4	3	159	1136	1298
2250	3	1	6	1	1	0	511	1
255119	2	5	3	0	0	2	6	1
105377305	0	0	0	0	0	0	0	0
651	0	0	35	0	1	0	46	6
5593	32	33	32	42	8	42	39	390
101928942	0	0	0	0	0	0	0	0
153020	0	0	9	7	50	1	3	74
105377306	0	0	0	0	0	0	0	0
107986215	0	0	0	0	1	0	0	3
105377308	0	0	1	0	3	3	0	4
105377307	0	0	0	0	0	0	0	0
3184	1268	1741	5032	2959	3362	4546	3334	1402
101928963	4	4	1	5	15	23	13	8
9987	615	992	4175	1761	1993	3223	3754	1878
58478	399	588	1044	1717	490	705	520	415
105377310	1	0	12	1	1	3	1	4
441027	36	26	137	3	112	101	46	351
439934	0	0	0	0	0	0	0	0
79966	119	142	167	194	6	365	472	154
693160	0	0	0	0	0	0	0	0
22872	644	1055	2461	2632	519	2289	2867	1996
100499177	201	521	532	571	334	583	502	261
106633808	1	0	10	7	0	10	7	7
106633809	0	0	4	8	0	8	4	1
79725	22	37	226	118	69	123	65	53
132660	81	110	479	377	237	418	344	122
51138	246	269	552	693	358	503	524	230
51316	15	19	2	3	5	17	13	14
27235	196	292	499	232	184	461	272	75
10855	236	250	124	23	20	769	221	5
105377313	0	0	0	0	0	0	0	0
113510	53	98	127	211	98	201	226	116
51023	95	175	215	239	150	205	226	73
84142	127	133	278	217	125	284	308	93
84803	266	452	43	26	17	722	755	23
105377315	0	0	0	0	0	0	0	0
101928978	1	2	0	0	0	24	1	4
4825	11	31	16	11	7	36	4	0
102723338	0	0	4	3	17	0	0	13
1040	122	133	825	813	430	217	255	356
23001	424	501	1884	1439	246	1994	1727	615
404201	11	22	15	31	20	55	91	44
83478	6	3	20	5	56	37	499	74
105377319	0	0	0	0	0	2	2	1
100616349	0	0	0	0	7	0	0	3
5602	0	3	21	16	2	6	18	462
101929064	0	0	0	0	0	0	0	0
100616463	0	0	0	0	0	0	0	0
5783	37	82	1808	754	47	448	987	340
107986189	0	0	2	0	3	2	0	4
345274	0	0	5	0	0	1	0	3
132989	2	6	30	24	6	17	37	10
100506746	2	14	16	86	46	49	38	48
4299	194	174	1308	1685	99	1565	1234	935
105377320	1	0	2	0	0	2	1	4
57563	208	289	635	658	348	470	438	158
100847027	0	0	0	0	0	0	0	0
345275	1	0	0	2	14	6	2	7
51170	651	630	56	197	419	1321	309	229
53343	136	217	498	769	189	325	245	420
105377321	0	0	1	0	2	2	1	2
8404	0	0	5	26	2	3	3	4730
1834	0	0	0	0	0	0	0	0
1758	0	0	0	0	0	0	0	0
105377323	0	0	0	0	0	0	0	0
105377324	0	0	0	0	0	0	0	0
3381	0	0	0	0	0	0	1	0
56955	0	0	0	2	0	0	0	0
6696	0	0	16	15	40	21	27	43
5311	164	150	630	265	106	803	869	368
9429	23	25	29	31	9	46	3	126
152926	30	31	775	875	312	167	156	1199
105369192	0	0	3	18	0	0	0	65
105377326	0	0	0	0	0	0	0	0
55008	135	356	318	525	29	422	75	228
102723458	24	38	28	19	1	96	31	29
51191	241	515	379	524	43	554	170	115
84992	190	285	542	736	158	352	483	255
100996939	190	285	542	736	158	352	483	255
101929134	1	0	1	2	10	2	6	3
8916	59	51	382	6438	90	169	286	526
266812	28	45	17	21	1	93	2	68
285512	3	4	35	267	100	51	91	158
10144	50	103	171	657	175	411	672	412
105377327	0	0	0	3	1	0	1	10
166815	49	53	126	232	28	92	76	56
285513	0	0	5	0	4	0	9	31
105377328	0	0	0	0	0	0	0	0
105377329	0	0	0	198	3	0	0	31
6622	0	0	1	5	11	0	5	148
644248	0	0	0	0	0	0	0	1
22915	0	0	0	0	2	0	229	107
105377331	0	0	0	0	0	0	0	0
401145	2	0	100	11	25	0	39	48
112268468	0	0	0	0	0	0	6	0
101929194	0	0	0	0	0	0	0	0
2895	0	0	8	1	18	0	16	0
107986295	0	0	0	0	0	0	0	0
474	0	1	3	0	4	1	0	0
101929210	0	0	0	0	0	0	0	0
56916	305	332	1268	983	192	1016	793	310
27306	0	0	0	2	0	0	2	18
10611	698	768	1457	1483	512	1585	2242	2521
100507012	0	0	1	14	3	0	16	66
658	3	18	134	547	245	28	429	1195
8633	0	1	46	39	60	0	25	83
105377335	0	0	10	0	20	0	0	6
105377337	0	0	0	0	0	0	0	0
5161	0	0	0	0	0	0	0	0
105377338	0	0	0	0	0	0	0	0
285555	0	0	0	2	0	2	5	1
101410545	0	0	0	0	0	0	0	0
105377340	0	0	0	0	1	2	1	0
5910	342	367	720	559	324	962	857	212
10098	484	706	836	85	56	1077	2601	122
